# SOURCE: Instituto Nacional de Estadistica (INE), official register.
# TITLE:  Relación de municipios y códigos por comunidades autónomas y provincias a 1 de enero de 2026
# URL:    https://www.ine.es/daco/daco42/codmun/diccionario26.xlsx
# INE Last-Modified: Fri, 13 Mar 2026 06:35:44 GMT
# sha256: 07f8e8d64eba73fe9d425196fe82f4e09a9886a287abd650e88ca8d98dd49052
# GENERATED: 2026-08-04T02:15:21Z by scripts/build-ine-gazetteer.py -- DO NOT HAND-EDIT.
# LANDING PAGE: https://www.ine.es/dyngs/INEbase/es/operacion.htm?c=Estadistica_C&cid=1254736177031
# CONTENT: one row per municipality -- the primary official denomination.
#          Municipalities ONLY; this register contains no pedanias or
#          sub-municipal entities. `ine` is the 5-digit CPRO+CMUN code.

ine,municipio,provincia,nombre_ine
16125,Minglanilla,Cuenca,Minglanilla
16126,Mira,Cuenca,Mira
16128,Monreal del Llano,Cuenca,Monreal del Llano
16129,Montalbanejo,Cuenca,Montalbanejo
16130,Montalbo,Cuenca,Montalbo
16131,Monteagudo de las Salinas,Cuenca,Monteagudo de las Salinas
16132,Mota de Altarejos,Cuenca,Mota de Altarejos
16133,Mota del Cuervo,Cuenca,Mota del Cuervo
16134,Motilla del Palancar,Cuenca,Motilla del Palancar
16135,Moya,Cuenca,Moya
16137,Narboneta,Cuenca,Narboneta
16139,Olivares de Júcar,Cuenca,Olivares de Júcar
16140,Olmeda de la Cuesta,Cuenca,Olmeda de la Cuesta
16141,Olmeda del Rey,Cuenca,Olmeda del Rey
16142,Olmedilla de Alarcón,Cuenca,Olmedilla de Alarcón
16143,Olmedilla de Eliz,Cuenca,Olmedilla de Eliz
16145,Osa de la Vega,Cuenca,Osa de la Vega
16146,Pajarón,Cuenca,Pajarón
16147,Pajaroncillo,Cuenca,Pajaroncillo
16148,Palomares del Campo,Cuenca,Palomares del Campo
16149,Palomera,Cuenca,Palomera
16150,Paracuellos,Cuenca,Paracuellos
16151,Paredes,Cuenca,Paredes
16152,La Parra de las Vegas,Cuenca,"Parra de las Vegas, La"
16153,El Pedernoso,Cuenca,"Pedernoso, El"
16154,Las Pedroñeras,Cuenca,"Pedroñeras, Las"
16155,El Peral,Cuenca,"Peral, El"
16156,La Peraleja,Cuenca,"Peraleja, La"
16157,La Pesquera,Cuenca,"Pesquera, La"
16158,El Picazo,Cuenca,"Picazo, El"
16159,Pinarejo,Cuenca,Pinarejo
16160,Pineda de Gigüela,Cuenca,Pineda de Gigüela
16161,Piqueras del Castillo,Cuenca,Piqueras del Castillo
16162,Portalrubio de Guadamejud,Cuenca,Portalrubio de Guadamejud
16163,Portilla,Cuenca,Portilla
16165,Poyatos,Cuenca,Poyatos
16166,Pozoamargo,Cuenca,Pozoamargo
16908,Pozorrubielos de la Mancha,Cuenca,Pozorrubielos de la Mancha
16167,Pozorrubio de Santiago,Cuenca,Pozorrubio de Santiago
16169,El Pozuelo,Cuenca,"Pozuelo, El"
16170,Priego,Cuenca,Priego
16171,El Provencio,Cuenca,"Provencio, El"
16172,Puebla de Almenara,Cuenca,Puebla de Almenara
16174,Puebla del Salvador,Cuenca,Puebla del Salvador
16175,Quintanar del Rey,Cuenca,Quintanar del Rey
16176,Rada de Haro,Cuenca,Rada de Haro
16177,Reíllo,Cuenca,Reíllo
16181,Rozalén del Monte,Cuenca,Rozalén del Monte
16185,Saceda-Trasierra,Cuenca,Saceda-Trasierra
16186,Saelices,Cuenca,Saelices
16187,Salinas del Manzano,Cuenca,Salinas del Manzano
16188,Salmeroncillos,Cuenca,Salmeroncillos
16189,Salvacañete,Cuenca,Salvacañete
16190,San Clemente,Cuenca,San Clemente
16191,San Lorenzo de la Parrilla,Cuenca,San Lorenzo de la Parrilla
16192,San Martín de Boniches,Cuenca,San Martín de Boniches
16193,San Pedro Palmiches,Cuenca,San Pedro Palmiches
16194,Santa Cruz de Moya,Cuenca,Santa Cruz de Moya
16196,Santa María de los Llanos,Cuenca,Santa María de los Llanos
16195,Santa María del Campo Rus,Cuenca,Santa María del Campo Rus
16197,Santa María del Val,Cuenca,Santa María del Val
16198,Sisante,Cuenca,Sisante
16199,Solera de Gabaldón,Cuenca,Solera de Gabaldón
16909,Sotorribas,Cuenca,Sotorribas
16202,Talayuelas,Cuenca,Talayuelas
16203,Tarancón,Cuenca,Tarancón
16204,Tébar,Cuenca,Tébar
16205,Tejadillos,Cuenca,Tejadillos
16206,Tinajas,Cuenca,Tinajas
16209,Torralba,Cuenca,Torralba
16211,Torrejoncillo del Rey,Cuenca,Torrejoncillo del Rey
16212,Torrubia del Campo,Cuenca,Torrubia del Campo
16213,Torrubia del Castillo,Cuenca,Torrubia del Castillo
16215,Tragacete,Cuenca,Tragacete
16216,Tresjuncos,Cuenca,Tresjuncos
16217,Tribaldos,Cuenca,Tribaldos
16218,Uclés,Cuenca,Uclés
16219,Uña,Cuenca,Uña
16906,Los Valdecolmenas,Cuenca,"Valdecolmenas, Los"
16224,Valdemeca,Cuenca,Valdemeca
16225,Valdemorillo de la Sierra,Cuenca,Valdemorillo de la Sierra
16227,Valdemoro-Sierra,Cuenca,Valdemoro-Sierra
16228,Valdeolivas,Cuenca,Valdeolivas
16902,Valdetórtola,Cuenca,Valdetórtola
16903,Las Valeras,Cuenca,"Valeras, Las"
16231,Valhermoso de la Fuente,Cuenca,Valhermoso de la Fuente
16173,El Valle de Altomira,Cuenca,"Valle de Altomira, El"
16234,Valsalobre,Cuenca,Valsalobre
16236,Valverde de Júcar,Cuenca,Valverde de Júcar
16237,Valverdejo,Cuenca,Valverdejo
16238,Vara de Rey,Cuenca,Vara de Rey
16239,Vega del Codorno,Cuenca,Vega del Codorno
16240,Vellisca,Cuenca,Vellisca
16242,Villaconejos de Trabaque,Cuenca,Villaconejos de Trabaque
16243,Villaescusa de Haro,Cuenca,Villaescusa de Haro
16244,Villagarcía del Llano,Cuenca,Villagarcía del Llano
16245,Villalba de la Sierra,Cuenca,Villalba de la Sierra
16246,Villalba del Rey,Cuenca,Villalba del Rey
16247,Villalgordo del Marquesado,Cuenca,Villalgordo del Marquesado
16248,Villalpardo,Cuenca,Villalpardo
16249,Villamayor de Santiago,Cuenca,Villamayor de Santiago
16250,Villanueva de Guadamejud,Cuenca,Villanueva de Guadamejud
16251,Villanueva de la Jara,Cuenca,Villanueva de la Jara
16253,Villar de Cañas,Cuenca,Villar de Cañas
16254,Villar de Domingo García,Cuenca,Villar de Domingo García
16255,Villar de la Encina,Cuenca,Villar de la Encina
16263,Villar de Olalla,Cuenca,Villar de Olalla
16258,Villar del Humo,Cuenca,Villar del Humo
16259,Villar del Infantado,Cuenca,Villar del Infantado
16910,Villar y Velasco,Cuenca,Villar y Velasco
16264,Villarejo de Fuentes,Cuenca,Villarejo de Fuentes
16265,Villarejo de la Peñuela,Cuenca,Villarejo de la Peñuela
16266,Villarejo-Periesteban,Cuenca,Villarejo-Periesteban
16269,Villares del Saz,Cuenca,Villares del Saz
16270,Villarrubio,Cuenca,Villarrubio
16271,Villarta,Cuenca,Villarta
16272,Villas de la Ventosa,Cuenca,Villas de la Ventosa
16273,Villaverde y Pasaconsol,Cuenca,Villaverde y Pasaconsol
16274,Víllora,Cuenca,Víllora
16275,Vindel,Cuenca,Vindel
16276,Yémeda,Cuenca,Yémeda
16277,Zafra de Záncara,Cuenca,Zafra de Záncara
16278,Zafrilla,Cuenca,Zafrilla
16279,Zarza de Tajo,Cuenca,Zarza de Tajo
16280,Zarzuela,Cuenca,Zarzuela
17001,Agullana,Girona,Agullana
17002,Aiguaviva,Girona,Aiguaviva
17003,Albanyà,Girona,Albanyà
17004,Albons,Girona,Albons
17006,Alp,Girona,Alp
17007,Amer,Girona,Amer
17008,Anglès,Girona,Anglès
17009,Arbúcies,Girona,Arbúcies
17010,Argelaguer,Girona,Argelaguer
17011,L'Armentera,Girona,"Armentera, L'"
17012,Avinyonet de Puigventós,Girona,Avinyonet de Puigventós
17015,Banyoles,Girona,Banyoles
17016,Bàscara,Girona,Bàscara
17013,Begur,Girona,Begur
17018,Bellcaire d'Empordà,Girona,Bellcaire d'Empordà
17019,Besalú,Girona,Besalú
17020,Bescanó,Girona,Bescanó
17021,Beuda,Girona,Beuda
17022,La Bisbal d'Empordà,Girona,"Bisbal d'Empordà, La"
17234,Biure,Girona,Biure
17023,Blanes,Girona,Blanes
17029,Boadella i les Escaules,Girona,Boadella i les Escaules
17024,Bolvir,Girona,Bolvir
17025,Bordils,Girona,Bordils
17026,Borrassà,Girona,Borrassà
17027,Breda,Girona,Breda
17028,Brunyola i Sant Martí Sapresa,Girona,Brunyola i Sant Martí Sapresa
17031,Cabanelles,Girona,Cabanelles
17030,Cabanes,Girona,Cabanes
17032,Cadaqués,Girona,Cadaqués
17033,Caldes de Malavella,Girona,Caldes de Malavella
17034,Calonge i Sant Antoni,Girona,Calonge i Sant Antoni
17035,Camós,Girona,Camós
17036,Campdevànol,Girona,Campdevànol
17037,Campelles,Girona,Campelles
17038,Campllong,Girona,Campllong
17039,Camprodon,Girona,Camprodon
17040,Canet d'Adri,Girona,Canet d'Adri
17041,Cantallops,Girona,Cantallops
17042,Capmany,Girona,Capmany
17044,Cassà de la Selva,Girona,Cassà de la Selva
17048,"Castell d'Aro, Platja d'Aro i s'Agaró",Girona,"Castell d'Aro, Platja d'Aro i s'Agaró"
17046,Castellfollit de la Roca,Girona,Castellfollit de la Roca
17047,Castelló d'Empúries,Girona,Castelló d'Empúries
17189,La Cellera de Ter,Girona,"Cellera de Ter, La"
17049,Celrà,Girona,Celrà
17050,Cervià de Ter,Girona,Cervià de Ter
17051,Cistella,Girona,Cistella
17054,Colera,Girona,Colera
17055,Colomers,Girona,Colomers
17057,Corçà,Girona,Corçà
17056,Cornellà del Terri,Girona,Cornellà del Terri
17058,Crespià,Girona,Crespià
17901,"Cruïlles, Monells i Sant Sadurní de l'Heura",Girona,"Cruïlles, Monells i Sant Sadurní de l'Heura"
17060,Darnius,Girona,Darnius
17061,Das,Girona,Das
17062,L'Escala,Girona,"Escala, L'"
17063,Espinelves,Girona,Espinelves
17064,Espolla,Girona,Espolla
17065,Esponellà,Girona,Esponellà
17005,El Far d'Empordà,Girona,"Far d'Empordà, El"
17066,Figueres,Girona,Figueres
17067,Flaçà,Girona,Flaçà
17068,Foixà,Girona,Foixà
17069,Fontanals de Cerdanya,Girona,Fontanals de Cerdanya
17070,Fontanilles,Girona,Fontanilles
17071,Fontcoberta,Girona,Fontcoberta
17902,Forallac,Girona,Forallac
17073,Fornells de la Selva,Girona,Fornells de la Selva
17074,Fortià,Girona,Fortià
17075,Garrigàs,Girona,Garrigàs
17076,Garrigoles,Girona,Garrigoles
17077,Garriguella,Girona,Garriguella
17078,Ger,Girona,Ger
17079,Girona,Girona,Girona
17080,Gombrèn,Girona,Gombrèn
17081,Gualta,Girona,Gualta
17082,Guils de Cerdanya,Girona,Guils de Cerdanya
17083,Hostalric,Girona,Hostalric
17084,Isòvol,Girona,Isòvol
17085,Jafre,Girona,Jafre
17086,La Jonquera,Girona,"Jonquera, La"
17087,Juià,Girona,Juià
17088,Lladó,Girona,Lladó
17089,Llagostera,Girona,Llagostera
17090,Llambilles,Girona,Llambilles
17091,Llanars,Girona,Llanars
17092,Llançà,Girona,Llançà
17093,Llers,Girona,Llers
17094,Llívia,Girona,Llívia
17095,Lloret de Mar,Girona,Lloret de Mar
17096,Les Llosses,Girona,"Llosses, Les"
17102,Maçanet de Cabrenys,Girona,Maçanet de Cabrenys
17103,Maçanet de la Selva,Girona,Maçanet de la Selva
17097,Madremanya,Girona,Madremanya
17098,Maià de Montcal,Girona,Maià de Montcal
17100,Masarac i Vilarnadal,Girona,Masarac i Vilarnadal
17101,Massanes,Girona,Massanes
17099,Meranges,Girona,Meranges
17105,Mieres,Girona,Mieres
17106,Mollet de Peralada,Girona,Mollet de Peralada
17107,Molló,Girona,Molló
17109,Montagut i Oix,Girona,Montagut i Oix
17110,Mont-ras,Girona,Mont-ras
17111,Navata,Girona,Navata
17112,Ogassa,Girona,Ogassa
17114,Olot,Girona,Olot
17115,Ordis,Girona,Ordis
17116,Osor,Girona,Osor
17117,Palafrugell,Girona,Palafrugell
17118,Palamós,Girona,Palamós
17119,Palau de Santa Eulàlia,Girona,Palau de Santa Eulàlia
17121,Palau-sator,Girona,Palau-sator
17120,Palau-saverdera,Girona,Palau-saverdera
17123,Palol de Revardit,Girona,Palol de Revardit
17124,Pals,Girona,Pals
17125,Pardines,Girona,Pardines
17126,Parlavà,Girona,Parlavà
17128,Pau,Girona,Pau
17129,Pedret i Marzà,Girona,Pedret i Marzà
17130,La Pera,Girona,"Pera, La"
17132,Peralada,Girona,Peralada
17133,Les Planes d'Hostoles,Girona,"Planes d'Hostoles, Les"
17134,Planoles,Girona,Planoles
17135,Pont de Molins,Girona,Pont de Molins
17136,Pontós,Girona,Pontós
17137,Porqueres,Girona,Porqueres
17140,El Port de la Selva,Girona,"Port de la Selva, El"
17138,Portbou,Girona,Portbou
17139,Les Preses,Girona,"Preses, Les"
17141,Puigcerdà,Girona,Puigcerdà
17142,Quart,Girona,Quart
17043,Queralbs,Girona,Queralbs
17143,Rabós,Girona,Rabós
17144,Regencós,Girona,Regencós
17145,Ribes de Freser,Girona,Ribes de Freser
17146,Riells i Viabrea,Girona,Riells i Viabrea
17147,Ripoll,Girona,Ripoll
17148,Riudarenes,Girona,Riudarenes
17149,Riudaura,Girona,Riudaura
17150,Riudellots de la Selva,Girona,Riudellots de la Selva
17151,Riumors,Girona,Riumors
17152,Roses,Girona,Roses
17153,Rupià,Girona,Rupià
17154,Sales de Llierca,Girona,Sales de Llierca
17155,Salt,Girona,Salt
17157,Sant Andreu Salou,Girona,Sant Andreu Salou
17183,Sant Aniol de Finestres,Girona,Sant Aniol de Finestres
17158,Sant Climent Sescebes,Girona,Sant Climent Sescebes
17159,Sant Feliu de Buixalleu,Girona,Sant Feliu de Buixalleu
17160,Sant Feliu de Guíxols,Girona,Sant Feliu de Guíxols
17161,Sant Feliu de Pallerols,Girona,Sant Feliu de Pallerols
17162,Sant Ferriol,Girona,Sant Ferriol
17163,Sant Gregori,Girona,Sant Gregori
17164,Sant Hilari Sacalm,Girona,Sant Hilari Sacalm
17165,Sant Jaume de Llierca,Girona,Sant Jaume de Llierca
17167,Sant Joan de les Abadesses,Girona,Sant Joan de les Abadesses
17168,Sant Joan de Mollet,Girona,Sant Joan de Mollet
17185,Sant Joan les Fonts,Girona,Sant Joan les Fonts
17166,Sant Jordi Desvalls,Girona,Sant Jordi Desvalls
17169,Sant Julià de Ramis,Girona,Sant Julià de Ramis
17903,Sant Julià del Llor i Bonmatí,Girona,Sant Julià del Llor i Bonmatí
17171,Sant Llorenç de la Muga,Girona,Sant Llorenç de la Muga
17172,Sant Martí de Llémena,Girona,Sant Martí de Llémena
17173,Sant Martí Vell,Girona,Sant Martí Vell
17174,Sant Miquel de Campmajor,Girona,Sant Miquel de Campmajor
17175,Sant Miquel de Fluvià,Girona,Sant Miquel de Fluvià
17176,Sant Mori,Girona,Sant Mori
17177,Sant Pau de Segúries,Girona,Sant Pau de Segúries
17178,Sant Pere Pescador,Girona,Sant Pere Pescador
17180,Santa Coloma de Farners,Girona,Santa Coloma de Farners
17181,Santa Cristina d'Aro,Girona,Santa Cristina d'Aro
17182,Santa Llogaia d'Àlguema,Girona,Santa Llogaia d'Àlguema
17184,Santa Pau,Girona,Santa Pau
17186,Sarrià de Ter,Girona,Sarrià de Ter
17187,"Saus, Camallera i Llampaies",Girona,"Saus, Camallera i Llampaies"
17188,La Selva de Mar,Girona,"Selva de Mar, La"
17190,Serinyà,Girona,Serinyà
17191,Serra de Daró,Girona,Serra de Daró
17192,Setcases,Girona,Setcases
17193,Sils,Girona,Sils
17052,Siurana,Girona,Siurana
17194,Susqueda,Girona,Susqueda
17195,La Tallada d'Empordà,Girona,"Tallada d'Empordà, La"
17196,Terrades,Girona,Terrades
17197,Torrent,Girona,Torrent
17198,Torroella de Fluvià,Girona,Torroella de Fluvià
17199,Torroella de Montgrí,Girona,Torroella de Montgrí
17200,Tortellà,Girona,Tortellà
17201,Toses,Girona,Toses
17202,Tossa de Mar,Girona,Tossa de Mar
17204,Ullà,Girona,Ullà
17205,Ullastret,Girona,Ullastret
17203,Ultramort,Girona,Ultramort
17206,Urús,Girona,Urús
17014,La Vajol,Girona,"Vajol, La"
17208,La Vall de Bianya,Girona,"Vall de Bianya, La"
17207,La Vall d'en Bas,Girona,"Vall d'en Bas, La"
17170,Vallfogona de Ripollès,Girona,Vallfogona de Ripollès
17209,Vall-llobrega,Girona,Vall-llobrega
17210,Ventalló,Girona,Ventalló
17211,Verges,Girona,Verges
17212,Vidrà,Girona,Vidrà
17213,Vidreres,Girona,Vidreres
17214,Vilabertran,Girona,Vilabertran
17215,Vilablareix,Girona,Vilablareix
17217,Viladamat,Girona,Viladamat
17216,Viladasens,Girona,Viladasens
17218,Vilademuls,Girona,Vilademuls
17220,Viladrau,Girona,Viladrau
17221,Vilafant,Girona,Vilafant
17223,Vilajuïga,Girona,Vilajuïga
17224,Vilallonga de Ter,Girona,Vilallonga de Ter
17225,Vilamacolum,Girona,Vilamacolum
17226,Vilamalla,Girona,Vilamalla
17227,Vilamaniscle,Girona,Vilamaniscle
17228,Vilanant,Girona,Vilanant
17230,Vila-sacra,Girona,Vila-sacra
17222,Vilaür,Girona,Vilaür
17233,Vilobí d'Onyar,Girona,Vilobí d'Onyar
17232,Vilopriu,Girona,Vilopriu
18001,Agrón,Granada,Agrón
18002,Alamedilla,Granada,Alamedilla
18003,Albolote,Granada,Albolote
18004,Albondón,Granada,Albondón
18005,Albuñán,Granada,Albuñán
18006,Albuñol,Granada,Albuñol
18007,Albuñuelas,Granada,Albuñuelas
18010,Aldeire,Granada,Aldeire
18011,Alfacar,Granada,Alfacar
18012,Algarinejo,Granada,Algarinejo
18013,Alhama de Granada,Granada,Alhama de Granada
18014,Alhendín,Granada,Alhendín
18015,Alicún de Ortega,Granada,Alicún de Ortega
18016,Almegíjar,Granada,Almegíjar
18017,Almuñécar,Granada,Almuñécar
18904,Alpujarra de la Sierra,Granada,Alpujarra de la Sierra
18018,Alquife,Granada,Alquife
18020,Arenas del Rey,Granada,Arenas del Rey
18021,Armilla,Granada,Armilla
18022,Atarfe,Granada,Atarfe
18023,Baza,Granada,Baza
18024,Beas de Granada,Granada,Beas de Granada
18025,Beas de Guadix,Granada,Beas de Guadix
18027,Benalúa,Granada,Benalúa
18028,Benalúa de las Villas,Granada,Benalúa de las Villas
18029,Benamaurel,Granada,Benamaurel
18030,Bérchules,Granada,Bérchules
18032,Bubión,Granada,Bubión
18033,Busquístar,Granada,Busquístar
18034,Cacín,Granada,Cacín
18035,Cádiar,Granada,Cádiar
18036,Cájar,Granada,Cájar
18114,La Calahorra,Granada,"Calahorra, La"
18037,Calicasas,Granada,Calicasas
18038,Campotéjar,Granada,Campotéjar
18039,Caniles,Granada,Caniles
18040,Cáñar,Granada,Cáñar
18042,Capileira,Granada,Capileira
18043,Carataunas,Granada,Carataunas
18044,Cástaras,Granada,Cástaras
18045,Castilléjar,Granada,Castilléjar
18046,Castril,Granada,Castril
18047,Cenes de la Vega,Granada,Cenes de la Vega
18059,Chauchina,Granada,Chauchina
18061,Chimeneas,Granada,Chimeneas
18062,Churriana de la Vega,Granada,Churriana de la Vega
18048,Cijuela,Granada,Cijuela
18049,Cogollos de Guadix,Granada,Cogollos de Guadix
18050,Cogollos de la Vega,Granada,Cogollos de la Vega
18051,Colomera,Granada,Colomera
18053,Cortes de Baza,Granada,Cortes de Baza
18054,Cortes y Graena,Granada,Cortes y Graena
18912,Cuevas del Campo,Granada,Cuevas del Campo
18056,Cúllar,Granada,Cúllar
18057,Cúllar Vega,Granada,Cúllar Vega
18063,Darro,Granada,Darro
18064,Dehesas de Guadix,Granada,Dehesas de Guadix
18065,Dehesas Viejas,Granada,Dehesas Viejas
18066,Deifontes,Granada,Deifontes
18067,Diezma,Granada,Diezma
18068,Dílar,Granada,Dílar
18069,Dólar,Granada,Dólar
18915,Domingo Pérez de Granada,Granada,Domingo Pérez de Granada
18070,Dúdar,Granada,Dúdar
18071,Dúrcal,Granada,Dúrcal
18072,Escúzar,Granada,Escúzar
18074,Ferreira,Granada,Ferreira
18076,Fonelas,Granada,Fonelas
18077,Fornes,Granada,Fornes
18078,Freila,Granada,Freila
18079,Fuente Vaqueros,Granada,Fuente Vaqueros
18905,Las Gabias,Granada,"Gabias, Las"
18082,Galera,Granada,Galera
18083,Gobernador,Granada,Gobernador
18084,Gójar,Granada,Gójar
18085,Gor,Granada,Gor
18086,Gorafe,Granada,Gorafe
18087,Granada,Granada,Granada
18088,Guadahortuna,Granada,Guadahortuna
18089,Guadix,Granada,Guadix
18906,Los Guájares,Granada,"Guájares, Los"
18093,Gualchos,Granada,Gualchos
18094,Güéjar Sierra,Granada,Güéjar Sierra
18095,Güevéjar,Granada,Güevéjar
18096,Huélago,Granada,Huélago
18097,Huéneja,Granada,Huéneja
18098,Huéscar,Granada,Huéscar
18099,Huétor de Santillán,Granada,Huétor de Santillán
18100,Huétor Tájar,Granada,Huétor Tájar
18101,Huétor Vega,Granada,Huétor Vega
18102,Íllora,Granada,Íllora
18103,Ítrabo,Granada,Ítrabo
18105,Iznalloz,Granada,Iznalloz
18106,Játar,Granada,Játar
18107,Jayena,Granada,Jayena
18108,Jérez del Marquesado,Granada,Jérez del Marquesado
18109,Jete,Granada,Jete
18111,Jun,Granada,Jun
18112,Juviles,Granada,Juviles
18115,Láchar,Granada,Láchar
18116,Lanjarón,Granada,Lanjarón
18117,Lanteira,Granada,Lanteira
18119,Lecrín,Granada,Lecrín
18120,Lentegí,Granada,Lentegí
18121,Lobras,Granada,Lobras
18122,Loja,Granada,Loja
18123,Lugros,Granada,Lugros
18124,Lújar,Granada,Lújar
18126,La Malahá,Granada,"Malahá, La"
18127,Maracena,Granada,Maracena
18128,Marchal,Granada,Marchal
18132,Moclín,Granada,Moclín
18133,Molvízar,Granada,Molvízar
18134,Monachil,Granada,Monachil
18135,Montefrío,Granada,Montefrío
18136,Montejícar,Granada,Montejícar
18137,Montillana,Granada,Montillana
18138,Moraleda de Zafayona,Granada,Moraleda de Zafayona
18909,Morelábor,Granada,Morelábor
18140,Motril,Granada,Motril
18141,Murtas,Granada,Murtas
18903,Nevada,Granada,Nevada
18143,Nigüelas,Granada,Nigüelas
18144,Nívar,Granada,Nívar
18145,Ogíjares,Granada,Ogíjares
18146,Orce,Granada,Orce
18147,Órgiva,Granada,Órgiva
18148,Otívar,Granada,Otívar
18150,Padul,Granada,Padul
18151,Pampaneira,Granada,Pampaneira
18152,Pedro Martínez,Granada,Pedro Martínez
18153,Peligros,Granada,Peligros
18154,La Peza,Granada,"Peza, La"
18910,El Pinar,Granada,"Pinar, El"
18157,Pinos Genil,Granada,Pinos Genil
18158,Pinos Puente,Granada,Pinos Puente
18159,Píñar,Granada,Píñar
18161,Polícar,Granada,Polícar
18162,Polopos,Granada,Polopos
18163,Pórtugos,Granada,Pórtugos
18164,Puebla de Don Fadrique,Granada,Puebla de Don Fadrique
18165,Pulianas,Granada,Pulianas
18167,Purullena,Granada,Purullena
18168,Quéntar,Granada,Quéntar
18170,Rubite,Granada,Rubite
18171,Salar,Granada,Salar
18173,Salobreña,Granada,Salobreña
18174,Santa Cruz del Comercio,Granada,Santa Cruz del Comercio
18175,Santa Fe,Granada,Santa Fe
18176,Soportújar,Granada,Soportújar
18177,Sorvilán,Granada,Sorvilán
18901,La Taha,Granada,"Taha, La"
18178,Torre-Cardela,Granada,Torre-Cardela
18916,Torrenueva Costa,Granada,Torrenueva Costa
18179,Torvizcón,Granada,Torvizcón
18180,Trevélez,Granada,Trevélez
18181,Turón,Granada,Turón
18182,Ugíjar,Granada,Ugíjar
18914,Valderrubio,Granada,Valderrubio
18907,Valle del Zalabí,Granada,Valle del Zalabí
18902,El Valle,Granada,"Valle, El"
18183,Válor,Granada,Válor
18911,Vegas del Genil,Granada,Vegas del Genil
18184,Vélez de Benaudalla,Granada,Vélez de Benaudalla
18185,Ventas de Huelma,Granada,Ventas de Huelma
18149,Villa de Otura,Granada,Villa de Otura
18908,Villamena,Granada,Villamena
18187,Villanueva de las Torres,Granada,Villanueva de las Torres
18188,Villanueva Mesía,Granada,Villanueva Mesía
18189,Víznar,Granada,Víznar
18192,Zafarraya,Granada,Zafarraya
18913,Zagra,Granada,Zagra
18193,La Zubia,Granada,"Zubia, La"
18194,Zújar,Granada,Zújar
19001,Abánades,Guadalajara,Abánades
19002,Ablanque,Guadalajara,Ablanque
19003,Adobes,Guadalajara,Adobes
19004,Alaminos,Guadalajara,Alaminos
19005,Alarilla,Guadalajara,Alarilla
19006,Albalate de Zorita,Guadalajara,Albalate de Zorita
19007,Albares,Guadalajara,Albares
